dispatch_id,if_loaded,n_types,dim_s,dim_m,dim_l,n_items
3543,1,10,12,14,15,1
3544,1,10,5,16,26,1
3544,1,10,7,13,28,1
3544,1,10,7,16,21,1
3544,1,10,7,17,34,1
3544,1,10,8,10,17,1
3544,1,10,8,14,26,1
3544,1,10,9,14,14,1
3544,1,10,10,11,13,1
3544,1,10,11,15,27,1
3544,1,10,13,17,17,1
3545,1,7,6,7,25,1
3545,1,7,7,8,29,1
3545,1,7,8,9,32,1
3545,1,7,8,15,32,1
3545,1,7,10,12,30,1
3545,1,7,11,18,26,1
3545,1,7,12,14,15,1
3546,1,13,5,16,26,1
3546,1,13,7,13,28,1
3546,1,13,7,15,33,1
3546,1,13,7,16,21,1
3546,1,13,7,17,34,1
3546,1,13,8,10,17,1
3546,1,13,8,14,26,1
3546,1,13,9,12,32,1
3546,1,13,9,14,14,1
3546,1,13,10,11,13,1
3546,1,13,10,12,27,1
3546,1,13,11,15,27,1
3546,1,13,13,17,17,1
3548,1,4,7,17,34,1
3548,1,4,8,10,17,1
3548,1,4,10,11,13,1
3548,1,4,11,15,27,1
3557,1,4,7,8,29,1
3557,1,4,10,12,30,1
3557,1,4,12,14,26,1
3557,1,4,13,16,32,1
3563,0,13,6,12,26,1
3563,0,13,6,17,20,1
3563,0,13,6,17,26,1
3563,0,13,7,8,29,1
3563,0,13,7,11,29,1
3563,0,13,8,9,32,2
3563,0,13,8,16,26,1
3563,0,13,9,10,15,1
3563,0,13,10,12,30,1
3563,0,13,11,18,26,1
3563,0,13,12,12,15,1
3563,0,13,12,14,26,1
3563,0,13,13,16,32,1
3564,1,7,5,16,26,1
3564,1,7,6,6,19,1
3564,1,7,7,13,28,1
3564,1,7,7,16,21,1
3564,1,7,7,17,34,1
3564,1,7,8,15,32,1
3564,1,7,11,17,19,1
3565,1,12,6,12,26,1
3565,1,12,6,17,26,1
3565,1,12,7,8,29,1
3565,1,12,7,11,29,1
3565,1,12,8,9,32,1
3565,1,12,8,16,26,1
3565,1,12,9,10,15,1
3565,1,12,10,12,30,1
3565,1,12,11,18,26,1
3565,1,12,12,12,15,1
3565,1,12,12,14,26,1
3565,1,12,13,16,32,1
3566,1,9,5,16,26,1
3566,1,9,6,6,19,1
3566,1,9,6,17,20,1
3566,1,9,7,13,28,1
3566,1,9,7,16,21,1
3566,1,9,7,17,34,1
3566,1,9,8,9,32,1
3566,1,9,8,15,32,1
3566,1,9,11,17,19,1
3567,1,9,6,17,26,1
3567,1,9,7,8,29,1
3567,1,9,7,11,29,1
3567,1,9,8,9,32,1
3567,1,9,8,16,26,1
3567,1,9,10,12,30,1
3567,1,9,11,18,26,1
3567,1,9,12,14,26,1
3567,1,9,13,16,32,1
3568,1,12,5,16,26,1
3568,1,12,6,6,19,1
3568,1,12,6,12,26,1
3568,1,12,6,17,20,1
3568,1,12,7,13,28,1
3568,1,12,7,16,21,1
3568,1,12,7,17,34,1
3568,1,12,8,9,32,1
3568,1,12,8,15,32,1
3568,1,12,9,10,15,1
3568,1,12,11,17,19,1
3568,1,12,12,12,15,1
3569,1,6,7,8,29,1
3569,1,6,8,9,32,1
3569,1,6,10,12,30,1
3569,1,6,11,18,26,1
3569,1,6,12,14,26,1
3569,1,6,13,16,32,1
3570,0,15,5,16,26,1
3570,0,15,6,6,19,1
3570,0,15,6,12,26,1
3570,0,15,6,17,20,1
3570,0,15,6,17,26,1
3570,0,15,7,11,29,1
3570,0,15,7,13,28,1
3570,0,15,7,16,21,1
3570,0,15,7,17,34,1
3570,0,15,8,9,32,1
3570,0,15,8,15,32,1
3570,0,15,8,16,26,1
3570,0,15,9,10,15,1
3570,0,15,11,17,19,1
3570,0,15,12,12,15,1
3571,1,5,7,8,29,1
3571,1,5,8,9,32,1
3571,1,5,10,12,30,1
3571,1,5,11,18,26,1
3571,1,5,12,14,26,1
3572,0,16,5,16,26,1
3572,0,16,6,6,19,1
3572,0,16,6,12,26,1
3572,0,16,6,17,20,1
3572,0,16,6,17,26,1
3572,0,16,7,11,29,1
3572,0,16,7,13,28,1
3572,0,16,7,16,21,1
3572,0,16,7,17,34,1
3572,0,16,8,9,32,1
3572,0,16,8,15,32,1
3572,0,16,8,16,26,1
3572,0,16,9,10,15,1
3572,0,16,11,17,19,1
3572,0,16,12,12,15,1
3572,0,16,13,16,32,1
3573,0,14,6,12,26,1
3573,0,14,6,17,20,1
3573,0,14,6,17,26,1
3573,0,14,7,8,29,1
3573,0,14,7,11,29,1
3573,0,14,8,9,32,2
3573,0,14,8,15,32,1
3573,0,14,8,16,26,1
3573,0,14,9,10,15,1
3573,0,14,10,12,30,1
3573,0,14,11,18,26,1
3573,0,14,12,12,15,1
3573,0,14,12,14,26,1
3573,0,14,13,16,32,1
3574,1,6,5,16,26,1
3574,1,6,6,6,19,1
3574,1,6,7,13,28,1
3574,1,6,7,16,21,1
3574,1,6,7,17,34,1
3574,1,6,11,17,19,1
3575,0,13,6,12,26,1
3575,0,13,6,17,26,1
3575,0,13,7,8,29,1
3575,0,13,7,11,29,1
3575,0,13,8,9,32,1
3575,0,13,8,15,32,1
3575,0,13,8,16,26,1
3575,0,13,9,10,15,1
3575,0,13,10,12,30,1
3575,0,13,11,18,26,1
3575,0,13,12,12,15,1
3575,0,13,12,14,26,1
3575,0,13,13,16,32,1
3576,1,8,5,16,26,1
3576,1,8,6,6,19,1
3576,1,8,6,17,20,1
3576,1,8,7,13,28,1
3576,1,8,7,16,21,1
3576,1,8,7,17,34,1
3576,1,8,8,9,32,1
3576,1,8,11,17,19,1
3577,1,10,6,17,26,1
3577,1,10,7,8,29,1
3577,1,10,7,11,29,1
3577,1,10,8,9,32,1
3577,1,10,8,15,32,1
3577,1,10,8,16,26,1
3577,1,10,10,12,30,1
3577,1,10,11,18,26,1
3577,1,10,12,14,26,1
3577,1,10,13,16,32,1
3579,1,7,7,8,29,1
3579,1,7,8,9,32,1
3579,1,7,8,15,32,1
3579,1,7,10,12,30,1
3579,1,7,11,18,26,1
3579,1,7,12,14,26,1
3579,1,7,13,16,32,1
3580,1,14,5,16,26,1
3580,1,14,6,6,19,1
3580,1,14,6,12,26,1
3580,1,14,6,17,20,1
3580,1,14,6,17,26,1
3580,1,14,7,11,29,1
3580,1,14,7,13,28,1
3580,1,14,7,16,21,1
3580,1,14,7,17,34,1
3580,1,14,8,9,32,1
3580,1,14,8,16,26,1
3580,1,14,9,10,15,1
3580,1,14,11,17,19,1
3580,1,14,12,12,15,1
3582,0,15,5,16,26,1
3582,0,15,6,6,19,1
3582,0,15,6,12,26,1
3582,0,15,6,17,20,1
3582,0,15,6,17,26,1
3582,0,15,7,11,29,1
3582,0,15,7,13,28,1
3582,0,15,7,16,21,1
3582,0,15,7,17,34,1
3582,0,15,8,9,32,1
3582,0,15,8,16,26,1
3582,0,15,9,10,15,1
3582,0,15,11,17,19,1
3582,0,15,12,12,15,1
3582,0,15,13,16,32,1
3596,1,15,6,6,19,1
3596,1,15,6,7,25,1
3596,1,15,6,12,26,1
3596,1,15,6,17,20,1
3596,1,15,7,15,33,1
3596,1,15,8,9,32,1
3596,1,15,8,14,26,1
3596,1,15,9,10,15,1
3596,1,15,9,12,32,1
3596,1,15,9,14,14,1
3596,1,15,10,12,27,1
3596,1,15,11,17,19,1
3596,1,15,12,12,15,1
3596,1,15,12,14,15,1
3596,1,15,13,17,17,1
41046,1,10,5,15,26,1
41046,1,10,6,12,32,1
41046,1,10,7,13,15,1
41046,1,10,8,12,33,1
41046,1,10,8,16,18,1
41046,1,10,9,11,22,1
41046,1,10,10,12,27,1
41046,1,10,10,13,25,1
41046,1,10,10,13,28,1
41046,1,10,14,14,22,1
41047,1,10,7,13,15,1
41047,1,10,8,9,18,1
41047,1,10,8,10,15,1
41047,1,10,8,12,12,1
41047,1,10,8,16,18,1
41047,1,10,10,12,27,1
41047,1,10,10,13,25,1
41047,1,10,11,12,17,1
41047,1,10,11,15,19,1
41047,1,10,11,18,30,1
41048,1,14,5,15,26,1
41048,1,14,6,12,32,1
41048,1,14,6,14,19,1
41048,1,14,7,11,21,1
41048,1,14,7,13,15,1
41048,1,14,8,10,15,1
41048,1,14,8,12,12,1
41048,1,14,8,16,18,1
41048,1,14,9,11,22,1
41048,1,14,9,14,18,1
41048,1,14,10,13,25,1
41048,1,14,11,12,17,1
41048,1,14,11,15,19,1
41048,1,14,14,14,22,1
41049,1,11,5,7,22,1
41049,1,11,5,15,26,1
41049,1,11,6,13,22,1
41049,1,11,6,18,28,1
41049,1,11,7,9,29,1
41049,1,11,7,15,25,1
41049,1,11,8,9,30,1
41049,1,11,8,11,13,1
41049,1,11,9,11,22,1
41049,1,11,12,16,25,1
41049,1,11,14,14,22,1
41050,1,15,5,15,26,1
41050,1,15,6,12,32,1
41050,1,15,6,14,19,1
41050,1,15,6,18,28,1
41050,1,15,7,9,29,1
41050,1,15,7,11,21,1
41050,1,15,7,13,15,1
41050,1,15,8,11,13,1
41050,1,15,8,12,12,1
41050,1,15,8,16,18,1
41050,1,15,9,11,22,1
41050,1,15,9,14,18,1
41050,1,15,10,12,27,1
41050,1,15,10,13,25,1
41050,1,15,14,14,22,1
41051,1,12,5,7,22,1
41051,1,12,5,15,26,1
41051,1,12,6,12,32,1
41051,1,12,6,13,22,1
41051,1,12,7,13,15,1
41051,1,12,8,9,30,1
41051,1,12,8,12,12,1
41051,1,12,8,16,18,1
41051,1,12,9,11,22,1
41051,1,12,10,12,27,1
41051,1,12,10,13,25,1
41051,1,12,14,14,22,1
41052,1,11,6,7,21,1
41052,1,11,6,14,19,1
41052,1,11,7,11,21,1
41052,1,11,7,11,27,1
41052,1,11,8,9,18,1
41052,1,11,8,10,27,1
41052,1,11,9,14,18,1
41052,1,11,10,11,34,1
41052,1,11,11,18,30,1
41052,1,11,12,14,14,1
41052,1,11,14,15,35,1
41053,1,8,8,9,18,1
41053,1,8,8,10,15,1
41053,1,8,8,10,27,1
41053,1,8,11,12,17,1
41053,1,8,11,15,19,1
41053,1,8,11,18,30,1
41053,1,8,12,14,14,1
41053,1,8,14,15,35,1
41054,1,14,6,14,19,1
41054,1,14,7,11,21,1
41054,1,14,7,13,15,1
41054,1,14,8,9,18,1
41054,1,14,8,10,15,1
41054,1,14,8,10,27,1
41054,1,14,8,16,18,1
41054,1,14,9,14,18,1
41054,1,14,10,13,25,1
41054,1,14,11,12,17,1
41054,1,14,11,15,19,1
41054,1,14,11,18,30,1
41054,1,14,12,14,14,1
41054,1,14,14,15,35,1
41055,1,14,5,7,22,1
41055,1,14,5,15,26,1
41055,1,14,6,12,32,1
41055,1,14,6,13,22,1
41055,1,14,6,14,19,1
41055,1,14,7,11,21,1
41055,1,14,7,13,15,1
41055,1,14,8,9,30,1
41055,1,14,8,16,18,1
41055,1,14,9,11,22,1
41055,1,14,9,14,18,1
41055,1,14,10,13,25,1
41055,1,14,10,13,28,1
41055,1,14,14,14,22,1
41056,1,12,5,15,26,1
41056,1,12,6,12,32,1
41056,1,12,6,14,19,1
41056,1,12,7,11,21,1
41056,1,12,7,13,15,1
41056,1,12,8,16,18,1
41056,1,12,9,11,22,1
41056,1,12,9,14,18,1
41056,1,12,10,12,27,1
41056,1,12,10,13,25,1
41056,1,12,10,13,28,1
41056,1,12,14,14,22,1
41057,1,8,5,15,26,1
41057,1,8,6,12,32,1
41057,1,8,7,13,15,1
41057,1,8,8,16,18,1
41057,1,8,9,11,22,1
41057,1,8,10,13,25,1
41057,1,8,10,13,28,1
41057,1,8,14,14,22,1
41058,1,9,6,7,21,1
41058,1,9,7,11,27,1
41058,1,9,8,9,18,1
41058,1,9,8,10,27,1
41058,1,9,10,11,34,1
41058,1,9,10,13,28,1
41058,1,9,11,18,30,1
41058,1,9,12,14,14,1
41058,1,9,14,15,35,1
41059,1,8,5,15,26,1
41059,1,8,6,12,32,1
41059,1,8,6,14,19,1
41059,1,8,7,11,21,1
41059,1,8,9,11,22,1
41059,1,8,9,14,18,1
41059,1,8,10,13,28,1
41059,1,8,14,14,22,1
41060,1,11,5,7,22,1
41060,1,11,6,13,22,1
41060,1,11,6,18,28,1
41060,1,11,7,9,29,1
41060,1,11,7,15,25,1
41060,1,11,8,9,30,1
41060,1,11,8,11,13,1
41060,1,11,8,12,12,1
41060,1,11,8,12,33,1
41060,1,11,10,12,27,1
41060,1,11,12,16,25,1
41062,1,11,5,15,26,1
41062,1,11,6,7,21,1
41062,1,11,7,11,27,1
41062,1,11,8,9,18,1
41062,1,11,8,10,15,1
41062,1,11,9,11,22,1
41062,1,11,10,11,34,1
41062,1,11,11,12,17,1
41062,1,11,11,15,19,1
41062,1,11,11,18,30,1
41062,1,11,14,14,22,1
41063,1,8,5,7,22,1
41063,1,8,6,13,22,1
41063,1,8,7,15,25,1
41063,1,8,8,9,30,1
41063,1,8,8,12,12,1
41063,1,8,8,12,33,1
41063,1,8,10,12,27,1
41063,1,8,12,16,25,1
41064,1,12,6,7,21,1
41064,1,12,7,11,27,1
41064,1,12,8,9,18,1
41064,1,12,8,10,15,1
41064,1,12,8,10,27,1
41064,1,12,8,12,33,1
41064,1,12,10,11,34,1
41064,1,12,11,12,17,1
41064,1,12,11,15,19,1
41064,1,12,11,18,30,1
41064,1,12,12,14,14,1
41064,1,12,14,15,35,1
41065,1,8,6,7,21,1
41065,1,8,7,11,27,1
41065,1,8,8,9,18,1
41065,1,8,8,10,27,1
41065,1,8,10,11,34,1
41065,1,8,11,18,30,1
41065,1,8,12,14,14,1
41065,1,8,14,15,35,1
41066,1,11,5,15,26,1
41066,1,11,6,12,32,1
41066,1,11,6,14,19,1
41066,1,11,7,11,21,1
41066,1,11,7,13,15,1
41066,1,11,8,16,18,1
41066,1,11,9,11,22,1
41066,1,11,9,14,18,1
41066,1,11,10,13,25,1
41066,1,11,10,13,28,1
41066,1,11,14,14,22,1
41067,1,9,6,7,21,1
41067,1,9,7,11,27,1
41067,1,9,8,9,18,1
41067,1,9,8,10,27,1
41067,1,9,8,12,33,1
41067,1,9,10,11,34,1
41067,1,9,11,18,30,1
41067,1,9,12,14,14,1
41067,1,9,14,15,35,1
41068,1,11,6,7,21,1
41068,1,11,6,18,28,1
41068,1,11,7,9,29,1
41068,1,11,7,11,27,1
41068,1,11,8,9,18,1
41068,1,11,8,10,15,1
41068,1,11,8,11,13,1
41068,1,11,10,11,34,1
41068,1,11,11,12,17,1
41068,1,11,11,15,19,1
41068,1,11,11,18,30,1
41069,1,10,5,7,22,1
41069,1,10,6,13,22,1
41069,1,10,7,15,25,1
41069,1,10,8,9,18,1
41069,1,10,8,9,30,1
41069,1,10,8,12,12,1
41069,1,10,8,12,33,1
41069,1,10,10,12,27,1
41069,1,10,11,18,30,1
41069,1,10,12,16,25,1
41072,1,11,5,7,22,1
41072,1,11,6,13,22,1
41072,1,11,6,18,28,1
41072,1,11,7,9,29,1
41072,1,11,8,9,30,1
41072,1,11,8,10,15,1
41072,1,11,8,11,13,1
41072,1,11,8,12,33,1
41072,1,11,10,12,27,1
41072,1,11,11,12,17,1
41072,1,11,11,15,19,1
41073,1,13,5,7,22,1
41073,1,13,5,15,26,1
41073,1,13,6,13,22,1
41073,1,13,6,18,28,1
41073,1,13,7,9,29,1
41073,1,13,7,15,25,1
41073,1,13,8,9,30,1
41073,1,13,8,11,13,1
41073,1,13,8,12,33,1
41073,1,13,9,11,22,1
41073,1,13,10,13,28,1
41073,1,13,12,16,25,1
41073,1,13,14,14,22,1
41074,1,13,5,15,26,1
41074,1,13,6,12,32,1
41074,1,13,6,14,19,1
41074,1,13,7,11,21,1
41074,1,13,7,13,15,1
41074,1,13,8,12,12,1
41074,1,13,8,16,18,1
41074,1,13,9,11,22,1
41074,1,13,9,14,18,1
41074,1,13,10,12,27,1
41074,1,13,10,13,25,1
41074,1,13,10,13,28,1
41074,1,13,14,14,22,1
41075,1,8,5,7,22,1
41075,1,8,6,13,22,1
41075,1,8,8,9,30,1
41075,1,8,8,10,15,1
41075,1,8,8,12,12,1
41075,1,8,10,13,28,1
41075,1,8,11,12,17,1
41075,1,8,11,15,19,1
41076,1,11,5,15,26,1
41076,1,11,6,12,32,1
41076,1,11,7,13,15,1
41076,1,11,8,10,15,1
41076,1,11,8,16,18,1
41076,1,11,9,11,22,1
41076,1,11,10,12,27,1
41076,1,11,10,13,25,1
41076,1,11,11,12,17,1
41076,1,11,11,15,19,1
41076,1,11,14,14,22,1
41077,1,13,6,7,21,1
41077,1,13,6,14,19,1
41077,1,13,7,11,21,1
41077,1,13,7,11,27,1
41077,1,13,7,13,15,1
41077,1,13,8,10,27,1
41077,1,13,8,16,18,1
41077,1,13,9,14,18,1
41077,1,13,10,11,34,1
41077,1,13,10,12,27,1
41077,1,13,10,13,25,1
41077,1,13,12,14,14,1
41077,1,13,14,15,35,1
41078,1,10,5,7,22,1
41078,1,10,6,13,22,1
41078,1,10,6,18,28,1
41078,1,10,7,9,29,1
41078,1,10,7,15,25,1
41078,1,10,8,9,30,1
41078,1,10,8,11,13,1
41078,1,10,8,12,33,1
41078,1,10,10,13,28,1
41078,1,10,12,16,25,1
41080,1,8,6,12,32,1
41080,1,8,6,14,19,1
41080,1,8,7,11,21,1
41080,1,8,7,13,15,1
41080,1,8,8,16,18,1
41080,1,8,9,14,18,1
41080,1,8,10,12,27,1
41080,1,8,10,13,25,1
41081,1,9,5,15,26,1
41081,1,9,6,12,32,1
41081,1,9,6,14,19,1
41081,1,9,7,11,21,1
41081,1,9,8,12,33,1
41081,1,9,9,11,22,1
41081,1,9,9,14,18,1
41081,1,9,10,12,27,1
41081,1,9,14,14,22,1
41082,1,11,5,15,26,1
41082,1,11,6,12,32,1
41082,1,11,6,18,28,1
41082,1,11,7,9,29,1
41082,1,11,7,13,15,1
41082,1,11,8,11,13,1
41082,1,11,8,16,18,1
41082,1,11,9,11,22,1
41082,1,11,10,12,27,1
41082,1,11,10,13,25,1
41082,1,11,14,14,22,1
41083,1,13,5,7,22,1
41083,1,13,6,13,22,1
41083,1,13,6,18,28,1
41083,1,13,7,9,29,1
41083,1,13,7,15,25,1
41083,1,13,8,9,30,1
41083,1,13,8,10,15,1
41083,1,13,8,11,13,1
41083,1,13,8,12,33,1
41083,1,13,10,13,28,1
41083,1,13,11,12,17,1
41083,1,13,11,15,19,1
41083,1,13,12,16,25,1
41084,1,11,5,7,22,1
41084,1,11,6,13,22,1
41084,1,11,6,14,19,1
41084,1,11,7,11,21,1
41084,1,11,7,15,25,1
41084,1,11,8,9,30,1
41084,1,11,8,12,12,1
41084,1,11,8,12,33,1
41084,1,11,9,14,18,1
41084,1,11,10,13,28,1
41084,1,11,12,16,25,1
41085,1,12,5,15,26,1
41085,1,12,6,12,32,1
41085,1,12,7,13,15,1
41085,1,12,8,9,18,1
41085,1,12,8,10,15,1
41085,1,12,8,16,18,1
41085,1,12,9,11,22,1
41085,1,12,10,13,25,1
41085,1,12,11,12,17,1
41085,1,12,11,15,19,1
41085,1,12,11,18,30,1
41085,1,12,14,14,22,1
41086,0,18,5,15,26,1
41086,0,18,6,12,32,1
41086,0,18,6,14,19,1
41086,0,18,7,11,21,1
41086,0,18,7,13,15,1
41086,0,18,8,9,18,1
41086,0,18,8,10,15,1
41086,0,18,8,10,27,1
41086,0,18,8,16,18,1
41086,0,18,9,11,22,1
41086,0,18,9,14,18,1
41086,0,18,10,13,25,1
41086,0,18,11,12,17,1
41086,0,18,11,15,19,1
41086,0,18,11,18,30,1
41086,0,18,12,14,14,1
41086,0,18,14,14,22,1
41086,0,18,14,15,35,1
41087,1,7,6,7,21,1
41087,1,7,6,14,19,1
41087,1,7,7,11,21,1
41087,1,7,7,11,27,1
41087,1,7,9,14,18,1
41087,1,7,10,11,34,1
41087,1,7,10,12,27,1
41089,1,14,5,15,26,1
41089,1,14,6,12,32,1
41089,1,14,6,14,19,1
41089,1,14,7,11,21,1
41089,1,14,7,13,15,1
41089,1,14,8,10,15,1
41089,1,14,8,16,18,1
41089,1,14,9,11,22,1
41089,1,14,9,14,18,1
41089,1,14,10,12,27,1
41089,1,14,10,13,25,1
41089,1,14,11,12,17,1
41089,1,14,11,15,19,1
41089,1,14,14,14,22,1
41090,1,9,6,7,21,1
41090,1,9,7,11,27,1
41090,1,9,8,10,15,1
41090,1,9,8,10,27,1
41090,1,9,10,11,34,1
41090,1,9,11,12,17,1
41090,1,9,11,15,19,1
41090,1,9,12,14,14,1
41090,1,9,14,15,35,1
41091,1,14,5,15,26,1
41091,1,14,6,7,21,1
41091,1,14,6,12,32,1
41091,1,14,6,14,19,1
41091,1,14,7,11,21,1
41091,1,14,7,11,27,1
41091,1,14,7,13,15,1
41091,1,14,8,16,18,1
41091,1,14,9,11,22,1
41091,1,14,9,14,18,1
41091,1,14,10,11,34,1
41091,1,14,10,12,27,1
41091,1,14,10,13,25,1
41091,1,14,14,14,22,1
41092,1,12,5,15,26,1
41092,1,12,6,12,32,1
41092,1,12,6,14,19,1
41092,1,12,7,11,21,1
41092,1,12,7,13,15,1
41092,1,12,7,15,25,1
41092,1,12,8,16,18,1
41092,1,12,9,11,22,1
41092,1,12,9,14,18,1
41092,1,12,10,13,25,1
41092,1,12,12,16,25,1
41092,1,12,14,14,22,1
41093,1,11,5,7,22,1
41093,1,11,6,13,22,1
41093,1,11,7,15,25,1
41093,1,11,8,9,30,1
41093,1,11,8,10,15,1
41093,1,11,8,12,12,1
41093,1,11,8,12,33,1
41093,1,11,10,13,28,1
41093,1,11,11,12,17,1
41093,1,11,11,15,19,1
41093,1,11,12,16,25,1
41094,1,10,5,7,22,1
41094,1,10,6,13,22,1
41094,1,10,7,15,25,1
41094,1,10,8,9,18,1
41094,1,10,8,9,30,1
41094,1,10,8,12,12,1
41094,1,10,8,12,33,1
41094,1,10,10,13,28,1
41094,1,10,11,18,30,1
41094,1,10,12,16,25,1
41095,1,11,5,15,26,1
41095,1,11,8,9,18,1
41095,1,11,8,10,15,1
41095,1,11,8,10,27,1
41095,1,11,9,11,22,1
41095,1,11,11,12,17,1
41095,1,11,11,15,19,1
41095,1,11,11,18,30,1
41095,1,11,12,14,14,1
41095,1,11,14,14,22,1
41095,1,11,14,15,35,1
41097,1,8,6,18,28,1
41097,1,8,7,9,29,1
41097,1,8,7,15,25,1
41097,1,8,8,11,13,1
41097,1,8,8,12,12,1
41097,1,8,8,12,33,1
41097,1,8,10,13,28,1
41097,1,8,12,16,25,1
41098,1,10,5,7,22,1
41098,1,10,6,13,22,1
41098,1,10,6,18,28,1
41098,1,10,7,9,29,1
41098,1,10,7,15,25,1
41098,1,10,8,9,30,1
41098,1,10,8,11,13,1
41098,1,10,8,12,12,1
41098,1,10,10,13,28,1
41098,1,10,12,16,25,1
41099,1,13,5,15,26,1
41099,1,13,6,12,32,1
41099,1,13,6,14,19,1
41099,1,13,7,11,21,1
41099,1,13,7,13,15,1
41099,1,13,8,9,18,1
41099,1,13,8,16,18,1
41099,1,13,9,11,22,1
41099,1,13,9,14,18,1
41099,1,13,10,12,27,1
41099,1,13,10,13,25,1
41099,1,13,11,18,30,1
41099,1,13,14,14,22,1
41101,1,8,5,15,26,1
41101,1,8,6,12,32,1
41101,1,8,7,13,15,1
41101,1,8,8,16,18,1
41101,1,8,9,11,22,1
41101,1,8,10,12,27,1
41101,1,8,10,13,25,1
41101,1,8,14,14,22,1
41102,1,3,7,13,15,1
41102,1,3,8,16,18,1
41102,1,3,10,13,25,1
41103,1,10,5,15,26,1
41103,1,10,6,14,19,1
41103,1,10,7,11,21,1
41103,1,10,7,13,15,1
41103,1,10,8,16,18,1
41103,1,10,9,11,22,1
41103,1,10,9,14,18,1
41103,1,10,10,12,27,1
41103,1,10,10,13,25,1
41103,1,10,14,14,22,1
41105,1,12,6,7,21,1
41105,1,12,6,12,32,1
41105,1,12,7,11,27,1
41105,1,12,8,9,18,1
41105,1,12,8,10,15,1
41105,1,12,8,10,27,1
41105,1,12,10,11,34,1
41105,1,12,11,12,17,1
41105,1,12,11,15,19,1
41105,1,12,11,18,30,1
41105,1,12,12,14,14,1
41105,1,12,14,15,35,1
41106,1,9,6,12,32,1
41106,1,9,6,18,28,1
41106,1,9,7,9,29,1
41106,1,9,7,15,25,1
41106,1,9,8,11,13,1
41106,1,9,8,12,33,1
41106,1,9,10,12,27,1
41106,1,9,10,13,28,1
41106,1,9,12,16,25,1
41107,1,9,6,12,32,1
41107,1,9,6,14,19,1
41107,1,9,7,11,21,1
41107,1,9,7,13,15,1
41107,1,9,8,12,12,1
41107,1,9,8,16,18,1
41107,1,9,9,14,18,1
41107,1,9,10,13,25,1
41107,1,9,10,13,28,1
41108,1,13,5,15,26,1
41108,1,13,6,14,19,1
41108,1,13,7,11,21,1
41108,1,13,7,13,15,1
41108,1,13,8,10,15,1
41108,1,13,8,12,12,1
41108,1,13,8,16,18,1
41108,1,13,9,11,22,1
41108,1,13,9,14,18,1
41108,1,13,10,13,25,1
41108,1,13,11,12,17,1
41108,1,13,11,15,19,1
41108,1,13,14,14,22,1
41110,1,10,5,7,22,1
41110,1,10,6,13,22,1
41110,1,10,6,18,28,1
41110,1,10,7,9,29,1
41110,1,10,7,15,25,1
41110,1,10,8,9,30,1
41110,1,10,8,11,13,1
41110,1,10,10,12,27,1
41110,1,10,10,13,28,1
41110,1,10,12,16,25,1
41114,1,10,5,15,26,1
41114,1,10,6,14,19,1
41114,1,10,7,11,21,1
41114,1,10,7,13,15,1
41114,1,10,8,12,12,1
41114,1,10,8,16,18,1
41114,1,10,9,11,22,1
41114,1,10,9,14,18,1
41114,1,10,10,13,25,1
41114,1,10,14,14,22,1
41115,1,14,5,7,22,1
41115,1,14,5,15,26,1
41115,1,14,6,13,22,1
41115,1,14,6,18,28,1
41115,1,14,7,9,29,1
41115,1,14,7,15,25,1
41115,1,14,8,9,30,1
41115,1,14,8,11,13,1
41115,1,14,8,12,33,1
41115,1,14,9,11,22,1
41115,1,14,10,12,27,1
41115,1,14,10,13,28,1
41115,1,14,12,16,25,1
41115,1,14,14,14,22,1
41116,0,14,5,15,26,1
41116,0,14,6,7,21,1
41116,0,14,7,11,27,1
41116,0,14,8,9,18,1
41116,0,14,8,10,15,1
41116,0,14,8,10,27,1
41116,0,14,9,11,22,1
41116,0,14,10,11,34,1
41116,0,14,11,12,17,1
41116,0,14,11,15,19,1
41116,0,14,11,18,30,1
41116,0,14,12,14,14,1
41116,0,14,14,14,22,1
41116,0,14,14,15,35,1
41118,1,10,6,14,19,1
41118,1,10,6,18,28,1
41118,1,10,7,9,29,1
41118,1,10,7,11,21,1
41118,1,10,7,15,25,1
41118,1,10,8,11,13,1
41118,1,10,8,12,33,1
41118,1,10,9,14,18,1
41118,1,10,10,13,28,1
41118,1,10,12,16,25,1
41119,1,12,6,7,21,1
41119,1,12,6,18,28,1
41119,1,12,7,9,29,1
41119,1,12,7,11,27,1
41119,1,12,8,10,15,1
41119,1,12,8,10,27,1
41119,1,12,8,11,13,1
41119,1,12,10,11,34,1
41119,1,12,11,12,17,1
41119,1,12,11,15,19,1
41119,1,12,12,14,14,1
41119,1,12,14,15,35,1
41120,1,12,5,7,22,1
41120,1,12,6,13,22,1
41120,1,12,6,14,19,1
41120,1,12,6,18,28,1
41120,1,12,7,9,29,1
41120,1,12,7,11,21,1
41120,1,12,7,15,25,1
41120,1,12,8,9,30,1
41120,1,12,8,11,13,1
41120,1,12,8,12,33,1
41120,1,12,9,14,18,1
41120,1,12,12,16,25,1
41121,1,11,5,7,22,1
41121,1,11,6,13,22,1
41121,1,11,6,18,28,1
41121,1,11,7,9,29,1
41121,1,11,8,9,30,1
41121,1,11,8,10,15,1
41121,1,11,8,11,13,1
41121,1,11,8,12,33,1
41121,1,11,10,13,28,1
41121,1,11,11,12,17,1
41121,1,11,11,15,19,1
41122,1,12,5,7,22,1
