instance_name,order_id,p,q,r
BSP_100_O6_1_2_6.xml,97,16.0,16.0,14.0
BSP_100_O6_1_2_6.xml,97,16.0,16.0,14.0
BSP_100_O6_1_2_6.xml,97,16.0,16.0,14.0
BSP_100_O6_1_2_6.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_6.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_6.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_6.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_6.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_6.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_6.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_6.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_6.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_6.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_6.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_7.xml,0,30.0,30.0,10.0
BSP_100_O6_1_2_7.xml,0,18.0,15.0,13.0
BSP_100_O6_1_2_7.xml,1,51.0,15.0,15.0
BSP_100_O6_1_2_7.xml,2,26.0,18.0,11.0
BSP_100_O6_1_2_7.xml,3,63.0,63.0,11.0
BSP_100_O6_1_2_7.xml,3,70.0,70.0,8.0
BSP_100_O6_1_2_7.xml,4,50.0,35.0,2.0
BSP_100_O6_1_2_7.xml,4,50.0,35.0,2.0
BSP_100_O6_1_2_7.xml,5,54.0,48.0,28.0
BSP_100_O6_1_2_7.xml,6,64.0,60.0,60.0
BSP_100_O6_1_2_7.xml,7,28.0,21.0,4.0
BSP_100_O6_1_2_7.xml,8,16.0,12.0,3.0
BSP_100_O6_1_2_7.xml,9,45.0,20.0,10.0
BSP_100_O6_1_2_7.xml,10,20.0,15.0,15.0
BSP_100_O6_1_2_7.xml,10,20.0,20.0,20.0
BSP_100_O6_1_2_7.xml,11,18.0,18.0,18.0
BSP_100_O6_1_2_7.xml,11,18.0,18.0,18.0
BSP_100_O6_1_2_7.xml,12,70.0,11.0,5.0
BSP_100_O6_1_2_7.xml,12,70.0,11.0,5.0
BSP_100_O6_1_2_7.xml,13,52.0,50.0,50.0
BSP_100_O6_1_2_7.xml,13,52.0,50.0,50.0
BSP_100_O6_1_2_7.xml,14,45.0,20.0,16.0
BSP_100_O6_1_2_7.xml,14,45.0,20.0,16.0
BSP_100_O6_1_2_7.xml,14,45.0,20.0,16.0
BSP_100_O6_1_2_7.xml,15,20.0,16.0,15.0
BSP_100_O6_1_2_7.xml,15,20.0,16.0,15.0
BSP_100_O6_1_2_7.xml,16,18.0,11.0,8.0
BSP_100_O6_1_2_7.xml,16,16.0,11.0,7.0
BSP_100_O6_1_2_7.xml,17,80.0,14.0,14.0
BSP_100_O6_1_2_7.xml,18,58.0,51.0,29.0
BSP_100_O6_1_2_7.xml,19,18.0,15.0,8.0
BSP_100_O6_1_2_7.xml,20,33.0,23.0,5.0
BSP_100_O6_1_2_7.xml,20,40.0,30.0,20.0
BSP_100_O6_1_2_7.xml,20,25.0,20.0,10.0
BSP_100_O6_1_2_7.xml,21,16.0,16.0,7.0
BSP_100_O6_1_2_7.xml,21,16.0,16.0,7.0
BSP_100_O6_1_2_7.xml,22,33.0,24.0,13.0
BSP_100_O6_1_2_7.xml,23,24.0,24.0,12.0
BSP_100_O6_1_2_7.xml,24,30.0,20.0,3.0
BSP_100_O6_1_2_7.xml,24,30.0,20.0,3.0
BSP_100_O6_1_2_7.xml,25,66.0,20.0,20.0
BSP_100_O6_1_2_7.xml,25,66.0,20.0,20.0
BSP_100_O6_1_2_7.xml,26,40.0,33.0,24.0
BSP_100_O6_1_2_7.xml,27,36.0,14.0,5.0
BSP_100_O6_1_2_7.xml,28,35.0,32.0,28.0
BSP_100_O6_1_2_7.xml,29,26.0,17.0,17.0
BSP_100_O6_1_2_7.xml,29,26.0,17.0,17.0
BSP_100_O6_1_2_7.xml,29,26.0,17.0,17.0
BSP_100_O6_1_2_7.xml,30,77.0,34.0,14.0
BSP_100_O6_1_2_7.xml,31,70.0,50.0,15.0
BSP_100_O6_1_2_7.xml,31,35.0,35.0,15.0
BSP_100_O6_1_2_7.xml,32,19.0,17.0,14.0
BSP_100_O6_1_2_7.xml,33,20.0,20.0,11.0
BSP_100_O6_1_2_7.xml,34,25.0,18.0,2.0
BSP_100_O6_1_2_7.xml,34,25.0,18.0,2.0
BSP_100_O6_1_2_7.xml,35,28.0,24.0,21.0
BSP_100_O6_1_2_7.xml,36,18.0,11.0,6.0
BSP_100_O6_1_2_7.xml,36,23.0,23.0,23.0
BSP_100_O6_1_2_7.xml,37,105.0,13.0,13.0
BSP_100_O6_1_2_7.xml,38,36.0,20.0,20.0
BSP_100_O6_1_2_7.xml,39,27.0,27.0,22.0
BSP_100_O6_1_2_7.xml,39,27.0,27.0,22.0
BSP_100_O6_1_2_7.xml,40,35.0,12.0,6.0
BSP_100_O6_1_2_7.xml,41,30.0,30.0,30.0
BSP_100_O6_1_2_7.xml,41,24.0,17.0,11.0
BSP_100_O6_1_2_7.xml,42,26.0,17.0,12.0
BSP_100_O6_1_2_7.xml,43,28.0,16.0,5.0
BSP_100_O6_1_2_7.xml,43,28.0,16.0,5.0
BSP_100_O6_1_2_7.xml,43,28.0,16.0,5.0
BSP_100_O6_1_2_7.xml,44,63.0,63.0,25.0
BSP_100_O6_1_2_7.xml,45,52.0,52.0,6.0
BSP_100_O6_1_2_7.xml,46,16.0,16.0,14.0
BSP_100_O6_1_2_7.xml,47,25.0,25.0,20.0
BSP_100_O6_1_2_7.xml,47,25.0,25.0,20.0
BSP_100_O6_1_2_7.xml,48,42.0,33.0,15.0
BSP_100_O6_1_2_7.xml,49,29.0,25.0,18.0
BSP_100_O6_1_2_7.xml,50,22.0,19.0,3.0
BSP_100_O6_1_2_7.xml,51,24.0,23.0,15.0
BSP_100_O6_1_2_7.xml,51,24.0,23.0,15.0
BSP_100_O6_1_2_7.xml,52,30.0,12.0,6.0
BSP_100_O6_1_2_7.xml,52,30.0,12.0,6.0
BSP_100_O6_1_2_7.xml,53,31.0,29.0,6.0
BSP_100_O6_1_2_7.xml,54,20.0,12.0,12.0
BSP_100_O6_1_2_7.xml,54,20.0,12.0,12.0
BSP_100_O6_1_2_7.xml,55,25.0,20.0,6.0
BSP_100_O6_1_2_7.xml,56,36.0,35.0,20.0
BSP_100_O6_1_2_7.xml,56,18.0,17.0,10.0
BSP_100_O6_1_2_7.xml,57,45.0,41.0,11.0
BSP_100_O6_1_2_7.xml,58,25.0,20.0,16.0
BSP_100_O6_1_2_7.xml,59,68.0,23.0,20.0
BSP_100_O6_1_2_7.xml,59,68.0,23.0,20.0
BSP_100_O6_1_2_7.xml,60,40.0,30.0,6.0
BSP_100_O6_1_2_7.xml,60,42.0,34.0,23.0
BSP_100_O6_1_2_7.xml,61,16.0,16.0,16.0
BSP_100_O6_1_2_7.xml,61,17.0,13.0,13.0
BSP_100_O6_1_2_7.xml,62,53.0,19.0,19.0
BSP_100_O6_1_2_7.xml,63,25.0,21.0,3.0
BSP_100_O6_1_2_7.xml,64,50.0,40.0,15.0
BSP_100_O6_1_2_7.xml,64,50.0,40.0,15.0
BSP_100_O6_1_2_7.xml,65,33.0,22.0,6.0
BSP_100_O6_1_2_7.xml,65,22.0,20.0,15.0
BSP_100_O6_1_2_7.xml,66,60.0,23.0,13.0
BSP_100_O6_1_2_7.xml,67,48.0,40.0,7.0
BSP_100_O6_1_2_7.xml,68,34.0,15.0,4.0
BSP_100_O6_1_2_7.xml,69,82.0,82.0,13.0
BSP_100_O6_1_2_7.xml,69,71.0,13.0,2.0
BSP_100_O6_1_2_7.xml,70,25.0,18.0,6.0
BSP_100_O6_1_2_7.xml,71,33.0,24.0,24.0
BSP_100_O6_1_2_7.xml,72,65.0,55.0,45.0
BSP_100_O6_1_2_7.xml,73,45.0,34.0,15.0
BSP_100_O6_1_2_7.xml,74,40.0,25.0,16.0
BSP_100_O6_1_2_7.xml,75,48.0,46.0,15.0
BSP_100_O6_1_2_7.xml,76,67.0,43.0,29.0
BSP_100_O6_1_2_7.xml,76,67.0,43.0,29.0
BSP_100_O6_1_2_7.xml,77,42.0,32.0,5.0
BSP_100_O6_1_2_7.xml,78,29.0,19.0,14.0
BSP_100_O6_1_2_7.xml,79,26.0,13.0,5.0
BSP_100_O6_1_2_7.xml,80,51.0,23.0,19.0
BSP_100_O6_1_2_7.xml,80,51.0,23.0,19.0
BSP_100_O6_1_2_7.xml,80,51.0,23.0,19.0
BSP_100_O6_1_2_7.xml,81,26.0,18.0,14.0
BSP_100_O6_1_2_7.xml,82,29.0,26.0,24.0
BSP_100_O6_1_2_7.xml,83,43.0,35.0,26.0
BSP_100_O6_1_2_7.xml,84,101.0,35.0,35.0
BSP_100_O6_1_2_7.xml,85,40.0,40.0,32.0
BSP_100_O6_1_2_7.xml,86,21.0,16.0,3.0
BSP_100_O6_1_2_7.xml,86,21.0,15.0,7.0
BSP_100_O6_1_2_7.xml,86,21.0,15.0,7.0
BSP_100_O6_1_2_7.xml,87,25.0,14.0,7.0
BSP_100_O6_1_2_7.xml,87,30.0,20.0,10.0
BSP_100_O6_1_2_7.xml,88,45.0,45.0,35.0
BSP_100_O6_1_2_7.xml,88,30.0,20.0,20.0
BSP_100_O6_1_2_7.xml,89,28.0,27.0,16.0
BSP_100_O6_1_2_7.xml,90,44.0,43.0,40.0
BSP_100_O6_1_2_7.xml,91,19.0,11.0,11.0
BSP_100_O6_1_2_7.xml,91,25.0,11.0,11.0
BSP_100_O6_1_2_7.xml,91,25.0,11.0,11.0
BSP_100_O6_1_2_7.xml,91,19.0,11.0,11.0
BSP_100_O6_1_2_7.xml,92,46.0,39.0,13.0
BSP_100_O6_1_2_7.xml,92,41.0,36.0,8.0
BSP_100_O6_1_2_7.xml,92,34.0,32.0,7.0
BSP_100_O6_1_2_7.xml,93,33.0,25.0,14.0
BSP_100_O6_1_2_7.xml,93,33.0,25.0,14.0
BSP_100_O6_1_2_7.xml,93,33.0,25.0,14.0
BSP_100_O6_1_2_7.xml,94,20.0,16.0,11.0
BSP_100_O6_1_2_7.xml,94,16.0,15.0,11.0
BSP_100_O6_1_2_7.xml,94,16.0,11.0,2.0
BSP_100_O6_1_2_7.xml,94,40.0,40.0,40.0
BSP_100_O6_1_2_7.xml,95,30.0,30.0,22.0
BSP_100_O6_1_2_7.xml,95,30.0,30.0,22.0
BSP_100_O6_1_2_7.xml,95,30.0,30.0,22.0
BSP_100_O6_1_2_7.xml,95,55.0,55.0,30.0
BSP_100_O6_1_2_7.xml,96,25.0,24.0,8.0
BSP_100_O6_1_2_7.xml,96,25.0,24.0,8.0
BSP_100_O6_1_2_7.xml,96,25.0,24.0,8.0
BSP_100_O6_1_2_7.xml,96,25.0,24.0,8.0
BSP_100_O6_1_2_7.xml,97,20.0,20.0,20.0
BSP_100_O6_1_2_7.xml,97,16.0,16.0,14.0
BSP_100_O6_1_2_7.xml,97,16.0,16.0,14.0
BSP_100_O6_1_2_7.xml,97,16.0,16.0,14.0
BSP_100_O6_1_2_7.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_7.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_7.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_7.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_7.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_7.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_7.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_7.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_7.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_7.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_7.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_8.xml,0,30.0,30.0,10.0
BSP_100_O6_1_2_8.xml,0,18.0,15.0,13.0
BSP_100_O6_1_2_8.xml,1,51.0,15.0,15.0
BSP_100_O6_1_2_8.xml,2,26.0,18.0,11.0
BSP_100_O6_1_2_8.xml,3,63.0,63.0,11.0
BSP_100_O6_1_2_8.xml,3,70.0,70.0,8.0
BSP_100_O6_1_2_8.xml,4,50.0,35.0,2.0
BSP_100_O6_1_2_8.xml,4,50.0,35.0,2.0
BSP_100_O6_1_2_8.xml,5,54.0,48.0,28.0
BSP_100_O6_1_2_8.xml,6,64.0,60.0,60.0
BSP_100_O6_1_2_8.xml,7,28.0,21.0,4.0
BSP_100_O6_1_2_8.xml,8,16.0,12.0,3.0
BSP_100_O6_1_2_8.xml,9,45.0,20.0,10.0
BSP_100_O6_1_2_8.xml,10,20.0,15.0,15.0
BSP_100_O6_1_2_8.xml,10,20.0,20.0,20.0
BSP_100_O6_1_2_8.xml,11,18.0,18.0,18.0
BSP_100_O6_1_2_8.xml,11,18.0,18.0,18.0
BSP_100_O6_1_2_8.xml,12,70.0,11.0,5.0
BSP_100_O6_1_2_8.xml,12,70.0,11.0,5.0
BSP_100_O6_1_2_8.xml,13,52.0,50.0,50.0
BSP_100_O6_1_2_8.xml,13,52.0,50.0,50.0
BSP_100_O6_1_2_8.xml,14,45.0,20.0,16.0
BSP_100_O6_1_2_8.xml,14,45.0,20.0,16.0
BSP_100_O6_1_2_8.xml,14,45.0,20.0,16.0
BSP_100_O6_1_2_8.xml,15,20.0,16.0,15.0
BSP_100_O6_1_2_8.xml,15,20.0,16.0,15.0
BSP_100_O6_1_2_8.xml,16,18.0,11.0,8.0
BSP_100_O6_1_2_8.xml,16,16.0,11.0,7.0
BSP_100_O6_1_2_8.xml,17,80.0,14.0,14.0
BSP_100_O6_1_2_8.xml,18,58.0,51.0,29.0
BSP_100_O6_1_2_8.xml,19,18.0,15.0,8.0
BSP_100_O6_1_2_8.xml,20,33.0,23.0,5.0
BSP_100_O6_1_2_8.xml,20,40.0,30.0,20.0
BSP_100_O6_1_2_8.xml,20,25.0,20.0,10.0
BSP_100_O6_1_2_8.xml,21,16.0,16.0,7.0
BSP_100_O6_1_2_8.xml,21,16.0,16.0,7.0
BSP_100_O6_1_2_8.xml,22,33.0,24.0,13.0
BSP_100_O6_1_2_8.xml,23,24.0,24.0,12.0
BSP_100_O6_1_2_8.xml,24,30.0,20.0,3.0
BSP_100_O6_1_2_8.xml,24,30.0,20.0,3.0
BSP_100_O6_1_2_8.xml,25,66.0,20.0,20.0
BSP_100_O6_1_2_8.xml,25,66.0,20.0,20.0
BSP_100_O6_1_2_8.xml,26,40.0,33.0,24.0
BSP_100_O6_1_2_8.xml,27,36.0,14.0,5.0
BSP_100_O6_1_2_8.xml,28,35.0,32.0,28.0
BSP_100_O6_1_2_8.xml,29,26.0,17.0,17.0
BSP_100_O6_1_2_8.xml,29,26.0,17.0,17.0
BSP_100_O6_1_2_8.xml,29,26.0,17.0,17.0
BSP_100_O6_1_2_8.xml,30,77.0,34.0,14.0
BSP_100_O6_1_2_8.xml,31,70.0,50.0,15.0
BSP_100_O6_1_2_8.xml,31,35.0,35.0,15.0
BSP_100_O6_1_2_8.xml,32,19.0,17.0,14.0
BSP_100_O6_1_2_8.xml,33,20.0,20.0,11.0
BSP_100_O6_1_2_8.xml,34,25.0,18.0,2.0
BSP_100_O6_1_2_8.xml,34,25.0,18.0,2.0
BSP_100_O6_1_2_8.xml,35,28.0,24.0,21.0
BSP_100_O6_1_2_8.xml,36,18.0,11.0,6.0
BSP_100_O6_1_2_8.xml,36,23.0,23.0,23.0
BSP_100_O6_1_2_8.xml,37,105.0,13.0,13.0
BSP_100_O6_1_2_8.xml,38,36.0,20.0,20.0
BSP_100_O6_1_2_8.xml,39,27.0,27.0,22.0
BSP_100_O6_1_2_8.xml,39,27.0,27.0,22.0
BSP_100_O6_1_2_8.xml,40,35.0,12.0,6.0
BSP_100_O6_1_2_8.xml,41,30.0,30.0,30.0
BSP_100_O6_1_2_8.xml,41,24.0,17.0,11.0
BSP_100_O6_1_2_8.xml,42,26.0,17.0,12.0
BSP_100_O6_1_2_8.xml,43,28.0,16.0,5.0
BSP_100_O6_1_2_8.xml,43,28.0,16.0,5.0
BSP_100_O6_1_2_8.xml,43,28.0,16.0,5.0
BSP_100_O6_1_2_8.xml,44,63.0,63.0,25.0
BSP_100_O6_1_2_8.xml,45,52.0,52.0,6.0
BSP_100_O6_1_2_8.xml,46,16.0,16.0,14.0
BSP_100_O6_1_2_8.xml,47,25.0,25.0,20.0
BSP_100_O6_1_2_8.xml,47,25.0,25.0,20.0
BSP_100_O6_1_2_8.xml,48,42.0,33.0,15.0
BSP_100_O6_1_2_8.xml,49,29.0,25.0,18.0
BSP_100_O6_1_2_8.xml,50,22.0,19.0,3.0
BSP_100_O6_1_2_8.xml,51,24.0,23.0,15.0
BSP_100_O6_1_2_8.xml,51,24.0,23.0,15.0
BSP_100_O6_1_2_8.xml,52,30.0,12.0,6.0
BSP_100_O6_1_2_8.xml,52,30.0,12.0,6.0
BSP_100_O6_1_2_8.xml,53,31.0,29.0,6.0
BSP_100_O6_1_2_8.xml,54,20.0,12.0,12.0
BSP_100_O6_1_2_8.xml,54,20.0,12.0,12.0
BSP_100_O6_1_2_8.xml,55,25.0,20.0,6.0
BSP_100_O6_1_2_8.xml,56,36.0,35.0,20.0
BSP_100_O6_1_2_8.xml,56,18.0,17.0,10.0
BSP_100_O6_1_2_8.xml,57,45.0,41.0,11.0
BSP_100_O6_1_2_8.xml,58,25.0,20.0,16.0
BSP_100_O6_1_2_8.xml,59,68.0,23.0,20.0
BSP_100_O6_1_2_8.xml,59,68.0,23.0,20.0
BSP_100_O6_1_2_8.xml,60,40.0,30.0,6.0
BSP_100_O6_1_2_8.xml,60,42.0,34.0,23.0
BSP_100_O6_1_2_8.xml,61,16.0,16.0,16.0
BSP_100_O6_1_2_8.xml,61,17.0,13.0,13.0
BSP_100_O6_1_2_8.xml,62,53.0,19.0,19.0
BSP_100_O6_1_2_8.xml,63,25.0,21.0,3.0
BSP_100_O6_1_2_8.xml,64,50.0,40.0,15.0
BSP_100_O6_1_2_8.xml,64,50.0,40.0,15.0
BSP_100_O6_1_2_8.xml,65,33.0,22.0,6.0
BSP_100_O6_1_2_8.xml,65,22.0,20.0,15.0
BSP_100_O6_1_2_8.xml,66,60.0,23.0,13.0
BSP_100_O6_1_2_8.xml,67,48.0,40.0,7.0
BSP_100_O6_1_2_8.xml,68,34.0,15.0,4.0
BSP_100_O6_1_2_8.xml,69,82.0,82.0,13.0
BSP_100_O6_1_2_8.xml,69,71.0,13.0,2.0
BSP_100_O6_1_2_8.xml,70,25.0,18.0,6.0
BSP_100_O6_1_2_8.xml,71,33.0,24.0,24.0
BSP_100_O6_1_2_8.xml,72,65.0,55.0,45.0
BSP_100_O6_1_2_8.xml,73,45.0,34.0,15.0
BSP_100_O6_1_2_8.xml,74,40.0,25.0,16.0
BSP_100_O6_1_2_8.xml,75,48.0,46.0,15.0
BSP_100_O6_1_2_8.xml,76,67.0,43.0,29.0
BSP_100_O6_1_2_8.xml,76,67.0,43.0,29.0
BSP_100_O6_1_2_8.xml,77,42.0,32.0,5.0
BSP_100_O6_1_2_8.xml,78,29.0,19.0,14.0
BSP_100_O6_1_2_8.xml,79,26.0,13.0,5.0
BSP_100_O6_1_2_8.xml,80,51.0,23.0,19.0
BSP_100_O6_1_2_8.xml,80,51.0,23.0,19.0
BSP_100_O6_1_2_8.xml,80,51.0,23.0,19.0
BSP_100_O6_1_2_8.xml,81,26.0,18.0,14.0
BSP_100_O6_1_2_8.xml,82,29.0,26.0,24.0
BSP_100_O6_1_2_8.xml,83,43.0,35.0,26.0
BSP_100_O6_1_2_8.xml,84,101.0,35.0,35.0
BSP_100_O6_1_2_8.xml,85,40.0,40.0,32.0
BSP_100_O6_1_2_8.xml,86,21.0,16.0,3.0
BSP_100_O6_1_2_8.xml,86,21.0,15.0,7.0
BSP_100_O6_1_2_8.xml,86,21.0,15.0,7.0
BSP_100_O6_1_2_8.xml,87,25.0,14.0,7.0
BSP_100_O6_1_2_8.xml,87,30.0,20.0,10.0
BSP_100_O6_1_2_8.xml,88,45.0,45.0,35.0
BSP_100_O6_1_2_8.xml,88,30.0,20.0,20.0
BSP_100_O6_1_2_8.xml,89,28.0,27.0,16.0
BSP_100_O6_1_2_8.xml,90,44.0,43.0,40.0
BSP_100_O6_1_2_8.xml,91,19.0,11.0,11.0
BSP_100_O6_1_2_8.xml,91,25.0,11.0,11.0
BSP_100_O6_1_2_8.xml,91,25.0,11.0,11.0
BSP_100_O6_1_2_8.xml,91,19.0,11.0,11.0
BSP_100_O6_1_2_8.xml,92,46.0,39.0,13.0
BSP_100_O6_1_2_8.xml,92,41.0,36.0,8.0
BSP_100_O6_1_2_8.xml,92,34.0,32.0,7.0
BSP_100_O6_1_2_8.xml,93,33.0,25.0,14.0
BSP_100_O6_1_2_8.xml,93,33.0,25.0,14.0
BSP_100_O6_1_2_8.xml,93,33.0,25.0,14.0
BSP_100_O6_1_2_8.xml,94,20.0,16.0,11.0
BSP_100_O6_1_2_8.xml,94,16.0,15.0,11.0
BSP_100_O6_1_2_8.xml,94,16.0,11.0,2.0
BSP_100_O6_1_2_8.xml,94,40.0,40.0,40.0
BSP_100_O6_1_2_8.xml,95,30.0,30.0,22.0
BSP_100_O6_1_2_8.xml,95,30.0,30.0,22.0
BSP_100_O6_1_2_8.xml,95,30.0,30.0,22.0
BSP_100_O6_1_2_8.xml,95,55.0,55.0,30.0
BSP_100_O6_1_2_8.xml,96,25.0,24.0,8.0
BSP_100_O6_1_2_8.xml,96,25.0,24.0,8.0
BSP_100_O6_1_2_8.xml,96,25.0,24.0,8.0
BSP_100_O6_1_2_8.xml,96,25.0,24.0,8.0
BSP_100_O6_1_2_8.xml,97,20.0,20.0,20.0
BSP_100_O6_1_2_8.xml,97,16.0,16.0,14.0
BSP_100_O6_1_2_8.xml,97,16.0,16.0,14.0
BSP_100_O6_1_2_8.xml,97,16.0,16.0,14.0
BSP_100_O6_1_2_8.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_8.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_8.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_8.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_8.xml,98,19.0,14.0,12.0
BSP_100_O6_1_2_8.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_8.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_8.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_8.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_8.xml,99,30.0,17.0,15.0
BSP_100_O6_1_2_8.xml,99,30.0,17.0,15.0
BSP_100_O6_1_3_4.xml,0,30.0,30.0,10.0
BSP_100_O6_1_3_4.xml,0,18.0,15.0,13.0
BSP_100_O6_1_3_4.xml,1,51.0,15.0,15.0
BSP_100_O6_1_3_4.xml,2,26.0,18.0,11.0
BSP_100_O6_1_3_4.xml,3,63.0,63.0,11.0
BSP_100_O6_1_3_4.xml,3,70.0,70.0,8.0
BSP_100_O6_1_3_4.xml,4,50.0,35.0,2.0
BSP_100_O6_1_3_4.xml,4,50.0,35.0,2.0
BSP_100_O6_1_3_4.xml,5,54.0,48.0,28.0
BSP_100_O6_1_3_4.xml,6,64.0,60.0,60.0
BSP_100_O6_1_3_4.xml,7,28.0,21.0,4.0
BSP_100_O6_1_3_4.xml,8,16.0,12.0,3.0
BSP_100_O6_1_3_4.xml,9,45.0,20.0,10.0
BSP_100_O6_1_3_4.xml,10,20.0,15.0,15.0
BSP_100_O6_1_3_4.xml,10,20.0,20.0,20.0
BSP_100_O6_1_3_4.xml,11,18.0,18.0,18.0
BSP_100_O6_1_3_4.xml,11,18.0,18.0,18.0
BSP_100_O6_1_3_4.xml,12,70.0,11.0,5.0
BSP_100_O6_1_3_4.xml,12,70.0,11.0,5.0
BSP_100_O6_1_3_4.xml,13,52.0,50.0,50.0
BSP_100_O6_1_3_4.xml,13,52.0,50.0,50.0
BSP_100_O6_1_3_4.xml,14,45.0,20.0,16.0
BSP_100_O6_1_3_4.xml,14,45.0,20.0,16.0
BSP_100_O6_1_3_4.xml,14,45.0,20.0,16.0
BSP_100_O6_1_3_4.xml,15,20.0,16.0,15.0
BSP_100_O6_1_3_4.xml,15,20.0,16.0,15.0
BSP_100_O6_1_3_4.xml,16,18.0,11.0,8.0
BSP_100_O6_1_3_4.xml,16,16.0,11.0,7.0
BSP_100_O6_1_3_4.xml,17,80.0,14.0,14.0
BSP_100_O6_1_3_4.xml,18,58.0,51.0,29.0
BSP_100_O6_1_3_4.xml,19,18.0,15.0,8.0
BSP_100_O6_1_3_4.xml,20,33.0,23.0,5.0
BSP_100_O6_1_3_4.xml,20,40.0,30.0,20.0
BSP_100_O6_1_3_4.xml,20,25.0,20.0,10.0
BSP_100_O6_1_3_4.xml,21,16.0,16.0,7.0
BSP_100_O6_1_3_4.xml,21,16.0,16.0,7.0
BSP_100_O6_1_3_4.xml,22,33.0,24.0,13.0
BSP_100_O6_1_3_4.xml,23,24.0,24.0,12.0
BSP_100_O6_1_3_4.xml,24,30.0,20.0,3.0
BSP_100_O6_1_3_4.xml,24,30.0,20.0,3.0
BSP_100_O6_1_3_4.xml,25,66.0,20.0,20.0
BSP_100_O6_1_3_4.xml,25,66.0,20.0,20.0
BSP_100_O6_1_3_4.xml,26,40.0,33.0,24.0
BSP_100_O6_1_3_4.xml,27,36.0,14.0,5.0
BSP_100_O6_1_3_4.xml,28,35.0,32.0,28.0
BSP_100_O6_1_3_4.xml,29,26.0,17.0,17.0
BSP_100_O6_1_3_4.xml,29,26.0,17.0,17.0
BSP_100_O6_1_3_4.xml,29,26.0,17.0,17.0
BSP_100_O6_1_3_4.xml,30,77.0,34.0,14.0
BSP_100_O6_1_3_4.xml,31,70.0,50.0,15.0
BSP_100_O6_1_3_4.xml,31,35.0,35.0,15.0
BSP_100_O6_1_3_4.xml,32,19.0,17.0,14.0
BSP_100_O6_1_3_4.xml,33,20.0,20.0,11.0
BSP_100_O6_1_3_4.xml,34,25.0,18.0,2.0
BSP_100_O6_1_3_4.xml,34,25.0,18.0,2.0
BSP_100_O6_1_3_4.xml,35,28.0,24.0,21.0
BSP_100_O6_1_3_4.xml,36,18.0,11.0,6.0
BSP_100_O6_1_3_4.xml,36,23.0,23.0,23.0
BSP_100_O6_1_3_4.xml,37,105.0,13.0,13.0
BSP_100_O6_1_3_4.xml,38,36.0,20.0,20.0
BSP_100_O6_1_3_4.xml,39,27.0,27.0,22.0
BSP_100_O6_1_3_4.xml,39,27.0,27.0,22.0
BSP_100_O6_1_3_4.xml,40,35.0,12.0,6.0
BSP_100_O6_1_3_4.xml,41,30.0,30.0,30.0
BSP_100_O6_1_3_4.xml,41,24.0,17.0,11.0
BSP_100_O6_1_3_4.xml,42,26.0,17.0,12.0
BSP_100_O6_1_3_4.xml,43,28.0,16.0,5.0
BSP_100_O6_1_3_4.xml,43,28.0,16.0,5.0
BSP_100_O6_1_3_4.xml,43,28.0,16.0,5.0
BSP_100_O6_1_3_4.xml,44,63.0,63.0,25.0
BSP_100_O6_1_3_4.xml,45,52.0,52.0,6.0
BSP_100_O6_1_3_4.xml,46,16.0,16.0,14.0
BSP_100_O6_1_3_4.xml,47,25.0,25.0,20.0
BSP_100_O6_1_3_4.xml,47,25.0,25.0,20.0
BSP_100_O6_1_3_4.xml,48,42.0,33.0,15.0
BSP_100_O6_1_3_4.xml,49,29.0,25.0,18.0
BSP_100_O6_1_3_4.xml,50,22.0,19.0,3.0
BSP_100_O6_1_3_4.xml,51,24.0,23.0,15.0
BSP_100_O6_1_3_4.xml,51,24.0,23.0,15.0
BSP_100_O6_1_3_4.xml,52,30.0,12.0,6.0
BSP_100_O6_1_3_4.xml,52,30.0,12.0,6.0
